1060098788	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								COL	COLOMBIAN	COL								0	050	050	05	1	3.5	2	1	2	-3.29024676850764	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20220825070000	https://www.greenleft.org.au/content/colombian-govt-vows-tackle-violence-illegal-mining
1060098789	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								COLGOV	COLOMBIAN	COL					GOV			0	043	043	04	1	2.8	6	1	6	-3.29024676850764	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825070000	https://www.greenleft.org.au/content/colombian-govt-vows-tackle-violence-illegal-mining
1060098790	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								COLGOV	COLOMBIAN	COL					GOV			0	050	050	05	1	3.5	6	1	6	-3.29024676850764	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825070000	https://www.greenleft.org.au/content/colombian-govt-vows-tackle-violence-illegal-mining
1060098791	20220825	202208	2022	2022.6438	CUB	CUBAN	CUB								CUBGOV	CUBA	CUB					GOV			0	120	120	12	3	-4.0	2	1	2	-3.29024676850764	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825070000	https://www.greenleft.org.au/content/colombian-govt-vows-tackle-violence-illegal-mining
1060098792	20220825	202208	2022	2022.6438	CUBGOV	CUBAN	CUB					GOV													0	120	120	12	3	-4.0	6	1	6	-3.29024676850764	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825070000	https://www.greenleft.org.au/content/colombian-govt-vows-tackle-violence-illegal-mining
1060098793	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL													1	020	020	02	1	3.0	2	1	2	5.36585365853659	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	0								4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	20220825070000	http://dailyexpress.com.my/news/198223/jalur-gemilang-the-pride-of-malaysians/
1060098794	20220825	202208	2022	2022.6438	CVL	TRAVELER						CVL													1	020	020	02	1	3.0	10	1	10	1.42276422764227	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825070000	https://www.hudsonvalley360.com/online_features/travel/how-your-tires-can-help-you-save-half-a-gallon-of-fuel-per-fill-up/article_92d6b0af-2ecd-5483-bb8c-357b01a97135.html
1060098795	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	10	1	10	-3.35365853658537	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20220825070000	https://www.jewishpress.com/news/us-news/us-forces-retaliate-after-iran-backed-militias-rocket-attack-in-northern-syria/2022/08/25/
1060098796	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	060	060	06	2	6.0	8	1	8	1.64383561643836	1	Angola	AO	AO		-12.5	18.5	AO	0								1	Angola	AO	AO		-12.5	18.5	AO	20220825070000	https://www.moneyweb.co.za/news/africa/vote-count-begins-in-cliffhanger-angolan-presidential-poll/
1060098797	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL													0	110	110	11	3	-2.0	10	1	10	-1.59362549800797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220825070000	https://www.thecitizen.in/india/lucknow-gup-akhilesh-and-tejashwi-yadav-chalk-and-cheese-334535
1060098798	20220825	202208	2022	2022.6438	CVL	INDIGENOUS PEOPLE						CVL													1	180	180	18	4	-9.0	5	1	5	-0.14430014430014	0								0								0								20220825070000	https://www.cbc.ca/news/canada/manitoba/winnipeg-taxis-community-meeting-indigenous-voices-1.6561509
1060098799	20220825	202208	2022	2022.6438	CVL	VOTER						CVL			AGO	ANGOLA	AGO								1	060	060	06	2	6.0	2	1	2	1.64383561643836	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20220825070000	https://www.moneyweb.co.za/news/africa/vote-count-begins-in-cliffhanger-angolan-presidential-poll/
1060098800	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			BUS	INDUSTRY						BUS			1	018	018	01	1	3.4	10	1	10	-0.14430014430014	0								0								0								20220825070000	https://www.cbc.ca/news/canada/manitoba/winnipeg-taxis-community-meeting-indigenous-voices-1.6561509
1060098801	20220825	202208	2022	2022.6438	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	4	1	4	-3.23450134770889	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220825070000	https://www.frontiersman.com/news/groups-sue-over-lack-of-process-to-fix-mail-ballot-mistakes/article_bf9f132e-2438-11ed-bb68-af843479c8c2.html
1060098802	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU												0	111	111	11	3	-2.0	10	1	10	2.49343832020997	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825070000	https://www.telegram.com/story/news/2022/08/24/free-covid-19-vaccine-clinics-offered-worcester-fitchburg/7872429001/
1060098803	20220825	202208	2022	2022.6438	DNK	DENMARK	DNK																		1	141	141	14	3	-6.5	3	1	3	0	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20220825070000	https://www.marketscreener.com/quote/stock/SANIONA-AB-PUBL-55820157/news/Saniona-publishes-its-interim-report-for-the-second-quarter-of-2022-41502112/
1060098804	20220825	202208	2022	2022.6438	DNK	DENMARK	DNK																		1	141	141	14	3	-6.5	2	1	2	0	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20220825070000	https://www.marketscreener.com/quote/stock/SANIONA-AB-PUBL-55820157/news/Saniona-publishes-its-interim-report-for-the-second-quarter-of-2022-41502112/
1060098805	20220825	202208	2022	2022.6438	DNKGRL	GRONLAND	DNK																		1	044	044	04	1	2.5	2	1	2	0.94043887147335	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	0								4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	20220825070000	https://www.halsteadgazette.co.uk/news/20740683.poll-happy-see-20mph-speed-limit-halstead/
1060098806	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	014	014	01	1	0.0	5	1	5	0.537634408602147	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825070000	https://www.yankton.net/community/article_7fde0f1e-241b-11ed-bfe0-97098eaf4428.html
1060098807	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	10	1	10	0.537634408602147	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825070000	https://www.yankton.net/community/article_7fde0f1e-241b-11ed-bfe0-97098eaf4428.html
1060098808	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	042	042	04	1	1.9	2	1	2	0.41322314049586	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825070000	https://www.tabletmag.com/sections/community/articles/right-time-for-bat-mitzvah
1060098809	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	2	1	2	1.5748031496063	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	0								3	Darke County, Ohio, United States	US	USOH		40.1334	-84.6166	1074031	20220825070000	https://www.dailyadvocate.com/2022/08/25/shared-harvest-food-distributions-return-to-darke-county/
1060098810	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU													1	043	043	04	1	2.8	10	1	10	2.12765957446808	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20220825070000	https://www.cambridge-news.co.uk/news/royals/kate-middleton-snapped-prince-william-24823640
1060098811	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			CHN	CHINA	CHN								1	051	051	05	1	3.4	4	1	4	5.82677165354331	4	Doilungdeqen, Xizang, China	CH	CH14	13298	29.65	90.9833	-1919264	4	Doilungdeqen, Xizang, China	CH	CH14	13298	29.65	90.9833	-1919264	4	Doilungdeqen, Xizang, China	CH	CH14	13298	29.65	90.9833	-1919264	20220825070000	https://en.gmw.cn/2022-08/25/content_35977613.htm
1060098812	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			DNK	DENMARK	DNK								1	141	141	14	3	-6.5	3	1	3	0	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220825070000	https://www.marketscreener.com/quote/stock/SANIONA-AB-PUBL-55820157/news/Saniona-publishes-its-interim-report-for-the-second-quarter-of-2022-41502112/
1060098813	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			DNK	DENMARK	DNK								1	141	141	14	3	-6.5	2	1	2	0	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220825070000	https://www.marketscreener.com/quote/stock/SANIONA-AB-PUBL-55820157/news/Saniona-publishes-its-interim-report-for-the-second-quarter-of-2022-41502112/
1060098814	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	5	1	5	4.50819672131147	4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	20220825070000	https://www.brentwoodlive.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060098815	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	5	1	5	4.47154471544715	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	20220825070000	https://www.maldonandburnhamstandard.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060098816	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	5	1	5	4.89795918367347	5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	20220825070000	https://www.denbighshirefreepress.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060098817	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	5	1	5	4.50819672131147	4	Falmouth, Cornwall, United Kingdom	UK	UKC6	40101	50.1483	-5.07611	-2595899	4	Falmouth, Cornwall, United Kingdom	UK	UKC6	40101	50.1483	-5.07611	-2595899	4	Falmouth, Cornwall, United Kingdom	UK	UKC6	40101	50.1483	-5.07611	-2595899	20220825070000	https://www.falmouthpacket.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060098818	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	5	1	5	4.50819672131147	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	20220825070000	https://www.halsteadgazette.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060098819	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			GOV	AUTHORITIES						GOV			0	020	020	02	1	3.0	10	1	10	-0.16474464579902	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825070000	https://dailytimes.com.pk/987129/bangladesh-taking-new-measures-to-save-electricity/
1060098820	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	042	042	04	1	1.9	5	1	5	2.49343832020997	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825070000	https://www.telegram.com/story/news/2022/08/24/free-covid-19-vaccine-clinics-offered-worcester-fitchburg/7872429001/
1060098821	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	011	011	01	1	-0.1	2	1	2	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098822	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	011	011	01	1	-0.1	6	1	6	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098823	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	1.5748031496063	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	3	Darke County, Ohio, United States	US	USOH		40.1334	-84.6166	1074031	20220825070000	https://www.dailyadvocate.com/2022/08/25/shared-harvest-food-distributions-return-to-darke-county/
1060098824	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.5748031496063	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	3	Darke County, Ohio, United States	US	USOH		40.1334	-84.6166	1074031	3	Darke County, Ohio, United States	US	USOH		40.1334	-84.6166	1074031	20220825070000	https://www.dailyadvocate.com/2022/08/25/shared-harvest-food-distributions-return-to-darke-county/
1060098825	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	112	112	11	3	-2.0	2	1	2	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098826	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	112	112	11	3	-2.0	6	1	6	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098827	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			USA	UNITED STATES	USA								0	161	161	16	4	-4.0	2	1	2	-3.75536480686695	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825070000	https://www.nwaonline.com/news/2022/aug/25/opinion-rickey-booker-jr-when-people-hail-states/
1060098828	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	193	193	19	4	-10.0	2	1	2	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098829	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USACOP	UNITED STATES	USA					COP			1	011	011	01	1	-0.1	2	1	2	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098830	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USACOP	UNITED STATES	USA					COP			1	112	112	11	3	-2.0	2	1	2	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098831	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	2	1	2	-14.7058823529412	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://biztoc.com/p/x2uk2m2v
1060098832	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			USAEDU	CALIFORNIA	USA					EDU			0	161	161	16	4	-4.0	1	1	1	-3.75536480686695	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825070000	https://www.nwaonline.com/news/2022/aug/25/opinion-rickey-booker-jr-when-people-hail-states/
1060098833	20220825	202208	2022	2022.6438	ELI	ACTOR						ELI													1	051	051	05	1	3.4	2	1	2	2.56410256410256	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060098834	20220825	202208	2022	2022.6438	ELI	ACTOR						ELI													1	051	051	05	1	3.4	2	1	2	2.56410256410256	1	India	IN	IN		20	77	IN	0								1	Pakistan	PK	PK		30	70	PK	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060098835	20220825	202208	2022	2022.6438	ELI	ACTOR						ELI													1	051	051	05	1	3.4	6	1	6	2.56410256410256	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060098836	20220825	202208	2022	2022.6438	ELI	ACTOR						ELI													1	071	071	07	2	7.4	10	1	10	-2.27272727272727	0								0								0								20220825070000	https://biztoc.com/p/fjbkqt4f
1060098837	20220825	202208	2022	2022.6438	ELIAGR	RETIRED						ELI	AGR		ELI	RETIRED						ELI			0	010	010	01	1	0.0	10	1	10	-3.34685598377282	3	Riverside Park, California, United States	US	USCA	CA023	40.4951	-123.993	231648	3	Riverside Park, California, United States	US	USCA		40.4951	-123.993	231648	3	Riverside Park, California, United States	US	USCA		40.4951	-123.993	231648	20220825070000	https://www.yankton.net/opinion/editorials/article_6ab9e154-2415-11ed-8f8d-afe989ff95b8.html
1060098838	20220825	202208	2022	2022.6438	ESP	SPAIN	ESP																		1	042	042	04	1	1.9	10	1	10	-2.40305843801202	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825070000	https://www.finanznachrichten.de/nachrichten-2022-08/56893637-eco-oil-gas-ltd-announces-unaudited-results-for-3-months-ended-30-june-2022-200.htm
1060098839	20220825	202208	2022	2022.6438	ETH	ETHIOPIA	ETH																		0	036	036	03	1	4.0	6	1	6	2.03208556149733	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825070000	https://www.di.se/pressreleaser/2022/08/25/poolia-poolia-starker-sin-strategiaffar-genom-att-starta-qrios-minds-insights-ab/
1060098840	20220825	202208	2022	2022.6438	EUR	EUROPEAN	EUR																		1	130	130	13	3	-4.4	5	1	5	-5.6338028169014	0								0								0								20220825070000	https://dailytimes.com.pk/987341/europe-facing-its-worst-drought-in-500-years-study/
1060098841	20220825	202208	2022	2022.6438	EUR	EUROPEAN	EUR								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	046	046	04	1	7.0	10	1	10	-7.31707317073171	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825070000	https://english.news.cn/europe/20220825/619661b5809a407facdadc1df3bd4436/c.html
